ID,LocTime,LocFrequency,Cycles,SNR,TrialID,SignalSD,AtomSD,SLTMaskSBMID,SLTMaskSBMMatchErr,SLTMaskSBMTimeErr,SLTMaskSBMFreqErr,CWTMaskSBMID,CWTMaskSBMMatchErr,CWTMaskSBMTimeErr,CWTMaskSBMFreqErr,STFTMaskSBMID,STFTMaskSBMMatchErr,STFTMaskSBMTimeErr,STFTMaskSBMFreqErr,SLTMaskPFID,SLTMaskPFMatchErr,SLTMaskPFTimeErr,SLTMaskPFFreqErr,CWTMaskPFID,CWTMaskPFMatchErr,CWTMaskPFTimeErr,CWTMaskPFFreqErr,STFTMaskPFID,STFTMaskPFMatchErr,STFTMaskPFTimeErr,STFTMaskPFFreqErr,SLTBoxSBMID,SLTBoxSBMMatchErr,SLTBoxSBMTimeErr,SLTBoxSBMFreqErr,CWTBoxSBMID,CWTBoxSBMMatchErr,CWTBoxSBMTimeErr,CWTBoxSBMFreqErr,STFTBoxSBMID,STFTBoxSBMMatchErr,STFTBoxSBMTimeErr,STFTBoxSBMFreqErr,SLTBoxPFID,SLTBoxPFMatchErr,SLTBoxPFTimeErr,SLTBoxPFFreqErr,CWTBoxPFID,CWTBoxPFMatchErr,CWTBoxPFTimeErr,CWTBoxPFFreqErr,STFTBoxPFID,STFTBoxPFMatchErr,STFTBoxPFTimeErr,STFTBoxPFFreqErr,SLTBoxOEID,SLTBoxOEMatchErr,SLTBoxOETimeErr,SLTBoxOEFreqErr,CWTBoxOEID,CWTBoxOEMatchErr,CWTBoxOETimeErr,CWTBoxOEFreqErr,STFTBoxOEID,STFTBoxOEMatchErr,STFTBoxOETimeErr,STFTBoxOEFreqErr
1,1.065566,74,10,0.1,25,0.62685233,0.19822809,59,0.5556816,0.045898438,0,31,0.4251337,0.013671875,0,21,0.6496098,0.041,0.4964539,28,0.89837813,0.045898438,0,21,0.8120609,0.013671875,0,0,1,1.2950001,43.687943,59,0.592134,0.045898438,0,31,0.3931718,0.013671875,0,21,0.7172086,0.041,0.4964539,28,0.8812652,0.045898438,0,21,0.7014563,0.013671875,0,0,1,1.2950001,43.687943,14,0.66194904,0.001953125,15.886525,6,0.67843354,0.0009765625,13.900709,19,0.6473193,0.002,15.390071
2,0.5266904,38,10,0.1,58,0.5598979,0.17705525,12,0.71037143,0.07128906,0.4964539,4,0.5309955,0.055664062,0.4964539,8,0.45179176,0.13800001,2.4822695,4,0.6154294,0.15917969,0.9929078,1,0.8141865,0.24511719,11.41844,1,0.7530239,0.187,1.4893618,12,0.6873473,0.07128906,0.4964539,4,0.4505592,0.055664062,0.4964539,8,0.59068173,0.13800001,2.4822695,4,0.45679563,0.15917969,0.9929078,1,0.78254914,0.24511719,11.41844,1,0.7791678,0.187,1.4893618,3,0.708828,0.15917969,0.9929078,10,0.36348408,0.052734375,0.9929078,10,0.44660193,0.042000003,1.4893618
3,0.9759613,82,10,0.1,38,0.5983784,0.18922387,54,0.6065389,0.0029296875,1.9858156,32,0.4773004,0.0009765625,2.9787235,27,0.43838602,0,1.9858156,31,0.7445451,0.0029296875,1.9858156,19,0.7313403,0.0009765625,2.9787235,15,0.9076725,0,1.9858156,54,0.35131258,0.0029296875,1.9858156,32,0.49914968,0.0009765625,2.9787235,27,0.49141765,0,1.9858156,31,0.7281301,0.0029296875,1.9858156,19,0.6480938,0.0009765625,2.9787235,15,0.9071111,0,1.9858156,1,0.4574468,0.00390625,2.9787235,1,0.27012056,0,7.446809,1,0.5068567,0.001,2.9787235
4,0.42443085,89,10,0.1,10,0.5678009,0.1795544,39,0.63903964,0.022460938,5.957447,21,0.4991235,0.01953125,6.9503546,23,0.5396544,0.034,7.9432626,22,0.6744098,0.02734375,12.907802,15,0.6634678,0.01953125,6.9503546,15,0.99308264,0.034,7.9432626,39,0.62952775,0.022460938,5.957447,21,0.5207827,0.01953125,6.9503546,23,0.66049874,0.034,7.9432626,22,0.5064737,0.02734375,12.907802,15,0.48204762,0.01953125,6.9503546,15,0.9927135,0.034,7.9432626,1,0.40799564,0.00390625,3.4751773,1,0.2460581,0.005859375,6.9503546,2,0.1592747,0.017,3.4751773
5,0.67948323,37,10,0.1,63,0.56045926,0.17723277,5,0.50985914,0.00390625,0.4964539,3,0.33152086,0.0146484375,0.9929078,4,0.36185318,0.022000002,0.4964539,2,0.45730776,0.00390625,0.4964539,1,0.64869094,0.0146484375,0.9929078,1,0.7099017,0.022000002,0.4964539,5,0.44740576,0.00390625,0.4964539,3,0.35055935,0.0146484375,0.9929078,4,0.28474194,0.022000002,0.4964539,2,0.4209243,0.00390625,0.4964539,1,0.68175673,0.0146484375,0.9929078,1,0.74799305,0.022000002,0.4964539,1,0.40508384,0.009765625,0.9929078,1,0.65162575,0.016601562,2.4822695,2,0.5969388,0.022000002,0.9929078
6,0.39703295,69,10,0.1,45,0.6182663,0.19551297,54,0.914932,0.06640625,4.4680853,30,0.8976378,0.07324219,11.914894,19,0.939361,0.37500003,0.9929078,12,0.9947396,0.030273438,14.893618,4,0.9249198,0.030273438,13.404256,1,0.9933674,0.26500002,26.808512,54,0.8610866,0.06640625,4.4680853,30,0.794367,0.07324219,11.914894,19,0.9057572,0.37500003,0.9929078,12,0.95784813,0.030273438,14.893618,4,0.89054656,0.030273438,13.404256,1,0.9826708,0.26500002,26.808512,9,0.9674461,0.08886719,15.886525,2,0.8693699,0.029296875,12.907802,2,0.9277326,0.026,13.404256
7,0.08229714,36,10,0.1,78,0.58065194,0.18361826,4,0.7850123,0.001953125,2.9787235,2,0.51191926,0.013671875,12.411347,2,0.28892922,0.004,0.4964539,2,0.88548386,0.15136719,2.9787235,3,0.91446465,0.00390625,0,5,0.6719599,0.289,5.957447,4,0.76124233,0.001953125,2.9787235,2,0.60570174,0.013671875,12.411347,2,0.23574144,0.004,0.4964539,2,0.83889204,0.15136719,2.9787235,3,0.89195865,0.00390625,0,5,0.54569054,0.289,5.957447,11,0.73420125,0.15136719,2.9787235,19,0.57404137,0.01953125,3.4751773,18,0.6898581,0.026,3.9716313
8,0.8340101,39,10,0.1,26,0.5825783,0.18422744,16,0.7557373,0.044921875,5.460993,9,0.70958126,0.051757812,5.460993,10,0.7724102,0.056,5.460993,6,0.8428349,0.022460938,8.439716,6,0.7906108,0.051757812,5.460993,6,0.81991285,0.056,5.460993,16,0.72248703,0.044921875,5.460993,9,0.6475394,0.051757812,5.460993,10,0.7324553,0.056,5.460993,6,0.7448267,0.022460938,8.439716,6,0.7306485,0.051757812,5.460993,6,0.74852467,0.056,5.460993,8,0.84752226,0.041015625,6.9503546,8,0.7852073,0.051757812,5.957447,6,0.8379435,0.054,5.957447
9,0.14332533,59,10,0.1,13,0.60905623,0.1926005,33,0.55989635,0.0087890625,0.9929078,12,0.49835563,0.00390625,3.9716313,14,0.4262213,0.007,2.9787235,16,0.90453804,0.0087890625,0.9929078,2,0.8062484,0.05859375,19.361702,6,0.8680025,0.007,2.9787235,33,0.4915254,0.0087890625,0.9929078,12,0.6574055,0.00390625,3.9716313,14,0.5141976,0.007,2.9787235,12,0.8766859,0.013671875,6.9503546,2,0.6789573,0.05859375,19.361702,6,0.82562685,0.007,2.9787235,12,0.72719145,0.0087890625,0.9929078,9,0.54209745,0.0029296875,2.4822695,12,0.6952133,0.010000001,0.9929078
10,0.9388372,46,10,0.1,24,0.61503947,0.19449255,13,0.86098653,0.020507812,4.964539,5,0.74708223,0.017578125,7.9432626,3,0.85350835,0.231,1.4893618,4,0.9537065,0.4716797,6.9503546,4,0.9652949,0.017578125,7.9432626,4,0.9581548,0.16000001,7.446809,16,0.774907,0.13378906,3.4751773,5,0.66265285,0.017578125,7.9432626,3,0.76365364,0.231,1.4893618,3,0.8296052,0.15625,7.9432626,4,0.9506463,0.017578125,7.9432626,4,0.8031658,0.16000001,7.446809,18,0.80868024,0.16601562,4.4680853,0,1,1.1386719,16.382978,2,0.9966269,0.16000001,7.446809
11,0.5815796,39,10,0.1,56,0.5701397,0.180294,8,0.6989633,0.06738281,2.4822695,7,0.5068985,0.05859375,0.4964539,6,0.45890993,0.062000003,0.9929078,3,0.4943174,0.06738281,2.4822695,2,0.6674118,0.05859375,0.4964539,4,0.5571473,0.062000003,0.9929078,8,0.67427003,0.06738281,2.4822695,7,0.46164197,0.05859375,0.4964539,6,0.47208738,0.062000003,0.9929078,3,0.4554608,0.06738281,2.4822695,2,0.67874014,0.05859375,0.4964539,4,0.6186198,0.062000003,0.9929078,2,0.37796557,0.06347656,2.9787235,2,0.7036828,0.05859375,0.9929078,2,0.6876061,0.062000003,0.9929078
12,1.1020967,68,10,0.1,43,0.5866864,0.18552652,34,0.74043775,0.005859375,4.964539,31,0.7324136,0.001953125,15.390071,7,0.91283816,0.026,20.35461,0,1,1.3017578,38.22695,0,1,1.3017578,37.730495,0,1,1.3340001,37.730495,34,0.6516459,0.005859375,4.964539,31,0.6827593,0.001953125,15.390071,7,0.8689302,0.026,20.35461,0,1,1.3017578,38.22695,0,1,1.3017578,37.730495,0,1,1.3340001,37.730495,0,1,1.3017578,38.22695,8,0.81454664,0.0029296875,20.851065,0,1,1.3340001,37.730495
13,0.5196751,79,10,0.1,34,0.60751665,0.19211364,61,0.5454365,0.01953125,0.4964539,25,0.49799258,0.030273438,1.4893618,24,0.7861148,0.075,3.9716313,0,1,0.71972656,49.148937,0,1,0.71972656,48.652485,0,1,0.73700005,48.652485,61,0.45291084,0.01953125,0.4964539,25,0.4895751,0.030273438,1.4893618,24,0.6020408,0.075,3.9716313,0,1,0.71972656,49.148937,0,1,0.71972656,48.652485,0,1,0.73700005,48.652485,10,0.6501378,0.10058594,3.4751773,0,1,0.71972656,48.652485,10,0.6537585,0.07700001,4.4680853
14,0.3036173,81,10,0.1,37,0.5876779,0.18584007,51,0.50633335,0.017578125,5.460993,18,0.5346602,0.017578125,5.460993,17,0.49258202,0.008,4.4680853,31,0.66850716,0.017578125,5.460993,19,0.701378,0.017578125,5.460993,15,0.89645624,0.008,4.4680853,51,0.53224397,0.017578125,5.460993,18,0.6789538,0.017578125,5.460993,17,0.6083551,0.008,4.4680853,31,0.64342856,0.017578125,5.460993,19,0.6752056,0.017578125,5.460993,15,0.8933333,0.008,4.4680853,3,0.6192653,0.017578125,3.9716313,9,0.5232143,0.020507812,3.4751773,2,0.6764444,0.0050000004,3.4751773
15,1.4112796,54,10,0.1,38,0.5983784,0.18922387,23,0.4437287,0.016601562,2.4822695,12,0.42650795,0.013671875,3.9716313,14,0.41705775,0.011000001,3.4751773,5,0.6718141,0.016601562,2.4822695,3,0.6231003,0.013671875,3.9716313,3,0.6626968,0.011000001,3.4751773,23,0.40310884,0.016601562,2.4822695,12,0.4368829,0.013671875,3.9716313,14,0.4375,0.011000001,3.4751773,5,0.66299665,0.016601562,2.4822695,3,0.61689377,0.013671875,3.9716313,3,0.7010453,0.011000001,3.4751773,1,0.60207707,0.016601562,2.4822695,1,0.51968396,0.0126953125,2.9787235,1,0.548282,0.011000001,2.9787235
16,0.45887232,55,10,0.1,51,0.5866342,0.18551002,39,0.91183835,0.08984375,4.964539,2,0.9482688,0.0703125,18.368795,4,0.93562233,0.087000005,12.907802,0,1,0.6582031,25.319149,0,1,0.6582031,25.319149,0,1,0.674,24.822695,39,0.86375546,0.08984375,4.964539,8,0.8929766,0.0859375,11.41844,4,0.89659077,0.087000005,12.907802,0,1,0.6582031,25.319149,5,0.98886,0.0859375,11.41844,1,0.9402025,0.075,18.865248,20,0.9390098,0.23730469,5.460993,13,0.9802073,0.0859375,11.41844,0,1,0.674,24.822695
17,0.5628256,45,10,0.1,32,0.6030551,0.19070277,18,0.74173677,0.0068359375,1.9858156,5,0.63314915,0.0048828125,6.453901,2,0.7048972,0.025,10.921986,12,0.91192776,0.0068359375,1.9858156,3,0.7620751,0.001953125,2.9787235,4,0.79520166,0.025,10.921986,18,0.7037037,0.0068359375,1.9858156,5,0.69301474,0.0048828125,6.453901,2,0.6922613,0.025,10.921986,12,0.8986008,0.0068359375,1.9858156,3,0.66222227,0.001953125,2.9787235,4,0.61757904,0.025,10.921986,18,0.8534979,0.0068359375,1.9858156,10,0.81123984,0.0078125,8.439716,10,0.9264009,0.025,10.921986
18,1.2073088,87,10,0.1,56,0.5701397,0.180294,46,0.4405409,0.03515625,5.957447,28,0.6051123,0.072265625,7.9432626,21,0.6525074,0.034,5.957447,19,0.7716837,0.03515625,5.957447,4,0.84512484,0.123046875,31.276596,16,0.8933033,1.44,56.595745,46,0.5130073,0.03515625,5.957447,28,0.7067643,0.072265625,7.9432626,21,0.64882064,0.034,5.957447,19,0.72443306,0.03515625,5.957447,4,0.8421285,0.123046875,31.276596,16,0.8007476,1.44,56.595745,2,0.49883246,0.03515625,5.957447,2,0.4652778,0.0048828125,5.957447,2,0.66704607,0.027,4.964539
19,0.96312284,35,10,0.1,43,0.5866864,0.18552652,7,0.7618691,0.14648438,1.9858156,7,0.87429965,0.14257812,2.9787235,4,0.5493598,0.018000001,1.4893618,3,0.9896866,0.14648438,1.9858156,0,1,1.1621094,5.460993,4,0.9998124,0.155,3.4751773,7,0.7023845,0.14648438,1.9858156,7,0.75076926,0.14257812,2.9787235,4,0.48275864,0.018000001,1.4893618,3,0.9799968,0.14648438,1.9858156,0,1,1.1621094,5.460993,4,0.9948424,0.155,3.4751773,0,1,1.1621094,4.964539,18,0.98943526,0.109375,13.404256,0,1,1.1910001,4.964539
20,0.18586932,89,10,0.1,54,0.6188133,0.19568595,54,0.5409801,0.0078125,3.9716313,30,0.45435345,0,5.460993,22,0.49421966,0.012,4.4680853,27,0.8869795,0.0078125,3.9716313,16,0.8971684,0,7.446809,0,1,0.395,58.581562,54,0.5297861,0.0078125,3.9716313,30,0.35988903,0,5.460993,22,0.54463327,0.012,4.4680853,27,0.8756707,0.0078125,3.9716313,16,0.8849673,0,7.446809,0,1,0.395,58.581562,1,0.57351744,0.0068359375,5.957447,6,0.93923724,0.055664062,2.4822695,1,0.5661054,0.009000001,6.453901
21,1.40778,57,10,0.1,84,0.57598454,0.1821423,38,0.9296957,0.033203125,11.914894,6,0.75138986,0.040039062,9.432624,23,0.887321,0.060000002,10.425532,0,1,1.6074219,27.304966,0,1,1.6074219,26.808512,0,1,1.6470001,26.808512,38,0.802635,0.033203125,11.914894,6,0.70820534,0.040039062,9.432624,23,0.8074091,0.060000002,10.425532,9,0.94997823,0.14746094,14.397163,0,1,1.6074219,26.808512,9,0.98186815,0.16000001,11.914894,18,0.96268654,0.14746094,14.397163,0,1,1.6074219,26.808512,0,1,1.6470001,26.808512
22,0.49206296,69,10,0.1,1,0.55432093,0.17529167,50,0.813442,0.009765625,3.9716313,19,0.76739836,0.06347656,7.9432626,21,0.7715173,0.068,8.439716,19,0.91244847,0.06640625,8.439716,11,0.9579646,0.06347656,7.9432626,12,0.9562006,0.068,8.439716,50,0.6640196,0.009765625,3.9716313,19,0.7028353,0.06347656,7.9432626,21,0.75031054,0.068,8.439716,19,0.8815058,0.06640625,8.439716,11,0.9114092,0.06347656,7.9432626,12,0.9191737,0.068,8.439716,6,0.8821082,0.06738281,8.936171,12,0.78243566,0.061523438,7.446809,5,0.90943396,0.068,8.439716
23,0.80618566,83,10,0.1,45,0.6182663,0.19551297,60,0.44092447,0.00390625,1.4893618,33,0.42171025,0.0048828125,2.9787235,19,0.9548468,0.033,13.404256,32,0.93402994,0.00390625,1.4893618,18,0.81555784,0.0048828125,0,0,1,1.0300001,52.624115,60,0.43393415,0.00390625,1.4893618,33,0.3479789,0.0048828125,2.9787235,19,0.9148292,0.033,13.404256,32,0.920931,0.00390625,1.4893618,18,0.8033869,0.0048828125,0,0,1,1.0300001,52.624115,5,0.53768945,0.0029296875,0.4964539,1,0.5274725,0.0048828125,1.9858156,8,0.69718516,0.006,2.4822695
24,1.1696912,84,10,0.1,70,0.59934455,0.18952939,44,0.71926945,0.018554688,3.4751773,17,0.6075139,0.016601562,4.4680853,20,0.6700058,0.067,3.4751773,31,0.93207467,0.018554688,3.4751773,16,0.9639469,0.016601562,4.4680853,0,1,1.4030001,53.617023,44,0.68011665,0.018554688,3.4751773,17,0.68632877,0.016601562,4.4680853,20,0.5472622,0.067,3.4751773,31,0.9304813,0.018554688,3.4751773,16,0.9593365,0.016601562,4.4680853,0,1,1.4030001,53.617023,3,0.61543703,0.1171875,7.9432626,8,0.61298376,0.017578125,3.4751773,3,0.7794677,0.069000006,2.9787235
25,0.8106624,61,10,0.1,70,0.59934455,0.18952939,28,0.5465293,0.001953125,2.4822695,11,0.38934427,0.0048828125,1.9858156,15,0.42569017,0.010000001,2.9787235,19,0.5393542,0.03515625,3.4751773,7,0.4832551,0.0048828125,1.9858156,10,0.5138317,1.034,30.780142,28,0.45837826,0.001953125,2.4822695,11,0.5010333,0.0048828125,1.9858156,15,0.374034,0.010000001,2.9787235,19,0.5709828,0.03515625,3.4751773,7,0.40465754,0.0048828125,1.9858156,10,0.3928454,1.034,30.780142,1,0.4862069,0.001953125,2.4822695,1,0.65544397,0.0048828125,1.9858156,1,0.4752571,0.010000001,2.9787235
26,1.3766091,93,10,0.1,81,0.56077284,0.17733194,55,0.46206176,0.0048828125,0.9929078,29,0.26918566,0.001953125,0,24,0.50365925,0.0050000004,0.4964539,27,0.8780552,0.0048828125,0.9929078,17,0.921801,0.001953125,0,0,1,1.6140001,62.553192,55,0.38813734,0.0048828125,0.9929078,29,0.49374998,0.001953125,0,24,0.5728055,0.0050000004,0.4964539,27,0.8496308,0.0048828125,0.9929078,17,0.912037,0.001953125,0,0,1,1.6140001,62.553192,1,0.5803819,0.0048828125,0.4964539,0,1,1.5761719,64.04256,1,0.6230637,0,1.4893618
27,1.153726,39,10,0.1,23,0.6337004,0.20039365,16,0.7325487,0.048828125,4.4680853,9,0.77059346,0.06738281,6.9503546,13,0.8713749,0.051000003,10.921986,9,0.9117612,0.043945312,10.921986,7,0.9057557,0.048828125,10.425532,5,0.9553113,0.192,0.4964539,16,0.7141429,0.048828125,4.4680853,9,0.71235263,0.06738281,6.9503546,13,0.80876786,0.051000003,10.921986,3,0.78068924,0.18652344,3.4751773,7,0.8237214,0.048828125,10.425532,5,0.76867795,0.192,0.4964539,6,0.7729267,0.17578125,1.9858156,3,0.84912074,0.048828125,10.921986,1,0.9198932,0.05,11.41844
28,0.3671461,56,10,0.1,57,0.59098345,0.18688537,35,0.8410487,0.032226562,3.4751773,16,0.8880747,0.11328125,5.460993,15,0.8746658,0.12900001,5.957447,21,0.967191,0.11230469,4.964539,0,1,0.56640625,26.312057,13,0.98709166,0.58000004,25.815603,23,0.7830788,0.10449219,2.9787235,16,0.7920824,0.11328125,5.460993,15,0.83534664,0.12900001,5.957447,21,0.92714655,0.11230469,4.964539,1,0.9773819,0.09082031,19.361702,13,0.9544393,0.58000004,25.815603,3,0.82234716,0.11230469,4.964539,0,1,0.56640625,26.312057,3,0.9425696,0.12900001,5.957447
29,0.49623498,53,10,0.1,30,0.57039905,0.18037601,31,0.79067856,0.052734375,13.404256,21,0.6957599,0.049804688,9.929078,23,0.8283288,0.071,13.404256,0,1,0.69628906,23.333334,14,0.9827618,0.049804688,10.921986,0,1,0.71300006,22.83688,18,0.66421735,0.1171875,1.9858156,21,0.6736033,0.049804688,9.929078,13,0.771075,0.109000005,3.4751773,4,0.9798018,0.23828125,4.4680853,14,0.94482046,0.049804688,10.921986,0,1,0.71300006,22.83688,0,1,0.69628906,23.333334,15,0.86265093,0.049804688,10.425532,0,1,0.71300006,22.83688
30,0.031659413,38,10,0.1,32,0.6030551,0.19070277,8,0.69858813,0.005859375,1.9858156,9,0.5024353,0.0029296875,5.460993,7,0.44566673,0.0050000004,4.4680853,4,0.8008408,0.12988281,2.9787235,3,0.7239684,0.0029296875,5.460993,5,0.7684495,0.0050000004,4.4680853,8,0.70298,0.005859375,1.9858156,9,0.5195347,0.0029296875,5.460993,7,0.57972383,0.0050000004,4.4680853,4,0.6844336,0.12988281,2.9787235,3,0.7476884,0.0029296875,5.460993,5,0.7526408,0.0050000004,4.4680853,13,0.84465075,0.005859375,1.9858156,10,0.7983,0.0029296875,5.460993,10,0.7944965,0.004,5.460993
31,1.1633064,59,10,0.1,16,0.65002334,0.20555544,34,0.87166506,0.09667969,4.964539,27,0.9802949,0.087890625,7.9432626,12,0.8657266,0.13100001,12.907802,0,1,1.3623047,29.290781,0,1,1.3623047,29.290781,0,1,1.3950001,28.794327,34,0.78417265,0.09667969,4.964539,27,0.9404395,0.087890625,7.9432626,12,0.73551446,0.13100001,12.907802,0,1,1.3623047,29.290781,0,1,1.3623047,29.290781,8,0.9842539,0.105000004,12.411347,2,0.9586254,0.22558594,7.9432626,0,1,1.3623047,29.290781,28,0.90865016,0.21900001,11.914894
32,0.41619787,44,10,0.1,58,0.5598979,0.17705525,12,0.62406564,0.0390625,2.4822695,8,0.5433762,0.03515625,0.4964539,10,0.47535092,0.026,1.9858156,6,0.6552757,0.0390625,2.4822695,1,0.7267995,0.03515625,0.4964539,1,0.7181188,0.026,1.9858156,12,0.550447,0.0390625,2.4822695,8,0.56055164,0.03515625,0.4964539,10,0.51747257,0.026,1.9858156,6,0.61620057,0.0390625,2.4822695,1,0.71859455,0.03515625,0.4964539,1,0.7510303,0.026,1.9858156,3,0.72457623,0.0390625,2.4822695,1,0.7309183,0.03515625,0.4964539,2,0.69802743,0.10300001,7.446809
33,0.7505685,55,10,0.1,48,0.5906462,0.18677872,22,0.66619,0.013671875,2.9787235,12,0.2832926,0.0146484375,1.4893618,14,0.38515687,0.009000001,2.4822695,8,0.8270646,0.013671875,2.9787235,6,0.64607805,0.0146484375,1.4893618,8,0.75449604,0.009000001,2.4822695,22,0.5831063,0.013671875,2.9787235,12,0.41887593,0.0146484375,1.4893618,14,0.47447306,0.009000001,2.4822695,8,0.7955641,0.013671875,2.9787235,6,0.55404425,0.0146484375,1.4893618,8,0.6968067,0.009000001,2.4822695,6,0.51897705,0.013671875,2.9787235,6,0.63435376,0.0146484375,0,13,0.5361345,0.014,0.9929078
34,1.3975854,94,10,0.1,48,0.5906462,0.18677872,52,0.40266538,0.009765625,0.9929078,26,0.36961162,0.005859375,2.4822695,0,1,1.6350001,63.5461,0,1,1.5966797,64.04256,12,0.9780702,0.005859375,2.4822695,0,1,1.6350001,63.5461,52,0.4250403,0.009765625,0.9929078,26,0.5589489,0.005859375,2.4822695,0,1,1.6350001,63.5461,0,1,1.5966797,64.04256,12,0.9758454,0.005859375,2.4822695,0,1,1.6350001,63.5461,5,0.7086093,0.041992188,0.4964539,0,1,1.5966797,64.04256,1,0.51320815,0.002,5.460993
35,0.79635996,77,10,0.1,20,0.56848717,0.17977142,50,0.77697706,0.016601562,12.907802,30,0.69275755,0.0078125,8.936171,16,0.996502,0.18800001,14.397163,0,1,0.99609375,47.16312,0,1,0.99609375,47.16312,0,1,1.0200001,46.666668,50,0.7316173,0.016601562,12.907802,30,0.63664126,0.0078125,8.936171,16,0.9601064,0.18800001,14.397163,0,1,0.99609375,47.16312,0,1,0.99609375,47.16312,0,1,1.0200001,46.666668,8,0.9554758,0,15.390071,9,0.723673,0.0048828125,19.858156,0,1,1.0200001,46.666668
36,0.19338742,84,10,0.1,79,0.5956231,0.18835256,0,1,0.3935547,54.113476,16,0.98982704,0.078125,24.822695,0,1,0.404,53.617023,0,1,0.3935547,54.113476,0,1,0.3935547,54.609932,0,1,0.404,53.617023,40,0.92044306,0.15332031,27.304966,16,0.9506296,0.078125,24.822695,15,0.9638186,0.036000002,21.843971,0,1,0.3935547,54.113476,0,1,0.3935547,54.609932,0,1,0.404,53.617023,0,1,0.3935547,54.113476,0,1,0.3935547,54.609932,0,1,0.404,53.617023
37,0.7707295,78,10,0.1,39,0.6377752,0.20168221,48,0.91294473,0,10.921986,15,0.8668669,0.032226562,16.879433,0,1,0.994,47.659576,0,1,0.9707031,48.15603,0,1,0.9707031,48.652485,0,1,0.994,47.659576,47,0.85313666,0.06640625,10.425532,24,0.78433955,0.06542969,7.446809,0,1,0.994,47.659576,0,1,0.9707031,48.15603,0,1,0.9707031,48.652485,0,1,0.994,47.659576,7,0.81969297,0.06640625,10.921986,13,0.7090478,0.06933594,13.900709,6,0.8601656,0.047000002,10.921986
38,1.140072,89,10,0.1,12,0.6002426,0.18981338,60,0.58001304,0.034179688,2.4822695,25,0.54383445,0.036132812,2.4822695,24,0.5895652,0.026,1.9858156,27,0.6740998,0.034179688,2.4822695,17,0.75229156,1.3398438,58.581562,14,0.84249735,1.3720001,58.581562,60,0.5186396,0.034179688,2.4822695,25,0.5455463,0.036132812,2.4822695,24,0.5460199,0.026,1.9858156,27,0.65369654,0.034179688,2.4822695,17,0.7026713,1.3398438,58.581562,14,0.83139026,1.3720001,58.581562,1,0.50607586,0.034179688,1.4893618,1,0.5060278,0.034179688,0.9929078,1,0.54786754,0.028,0.9929078
39,0.96015036,49,10,0.1,33,0.59435266,0.18795082,24,0.79744095,0.064453125,2.4822695,9,0.6682615,0.06347656,2.9787235,12,0.6319823,0.052,2.4822695,7,0.6695131,0.064453125,2.4822695,6,0.72729087,0.099609375,11.41844,6,0.73064184,0.052,2.4822695,24,0.81586146,0.064453125,2.4822695,9,0.58872193,0.06347656,2.9787235,12,0.6217625,0.052,2.4822695,7,0.6401105,0.064453125,2.4822695,6,0.7412148,0.099609375,11.41844,6,0.7414694,0.052,2.4822695,2,0.7238326,0.064453125,2.4822695,14,0.56616056,0.005859375,1.9858156,6,0.539642,0.052,1.9858156
40,0.430507,94,10,0.1,79,0.5956231,0.18835256,70,0.36647356,0.021484375,4.4680853,29,0.61335886,0.021484375,2.4822695,20,0.3761484,0.0050000004,3.9716313,32,0.59578013,0.6298828,64.04256,16,0.83796406,0.033203125,13.900709,15,0.9542942,0.0050000004,3.9716313,70,0.40555555,0.021484375,4.4680853,29,0.39097744,0.021484375,2.4822695,20,0.36293632,0.0050000004,3.9716313,32,0.47040498,0.6298828,64.04256,16,0.75644904,0.033203125,13.900709,15,0.94520545,0.0050000004,3.9716313,1,0.7886018,0.020507812,0.9929078,1,0.42375505,0.015625,0.4964539,1,0.5164496,0.007,0.9929078
41,0.6375722,72,10,0.1,60,0.6216867,0.1965946,46,0.53502464,0.05859375,3.4751773,20,0.509081,0.00390625,2.9787235,19,0.6144656,0.029000001,2.9787235,28,0.7623141,0.05859375,3.4751773,14,0.75027126,0.053710938,2.9787235,14,0.77094305,0.029000001,2.9787235,46,0.55058205,0.05859375,3.4751773,20,0.5460441,0.00390625,2.9787235,19,0.61194026,0.029000001,2.9787235,28,0.7791647,0.05859375,3.4751773,14,0.72659177,0.053710938,2.9787235,14,0.7818252,0.029000001,2.9787235,2,0.80747175,0.05859375,3.4751773,6,0.60591877,0.00390625,1.9858156,3,0.770108,0.029000001,2.9787235
42,0.63704854,77,10,0.1,29,0.5732652,0.18128237,61,0.54674387,0.01953125,4.4680853,25,0.8232896,0.052734375,10.921986,29,0.7477458,0.10700001,1.9858156,16,0.9101963,0.05859375,7.446809,10,0.92702395,0.052734375,10.921986,12,0.9714736,0.057000004,8.936171,61,0.53510463,0.01953125,4.4680853,25,0.75464857,0.052734375,10.921986,29,0.61736333,0.10700001,1.9858156,16,0.8629956,0.05859375,7.446809,10,0.8789785,0.052734375,10.921986,12,0.9284165,0.057000004,8.936171,3,0.71000004,0.08691406,3.4751773,7,0.6563082,0.0068359375,6.9503546,3,0.72897637,0.068,4.964539
