ID,LocTime,LocFrequency,Cycles,SNR,TrialID,SignalSD,AtomSD,SLTMaskSBMID,SLTMaskSBMMatchErr,SLTMaskSBMTimeErr,SLTMaskSBMFreqErr,CWTMaskSBMID,CWTMaskSBMMatchErr,CWTMaskSBMTimeErr,CWTMaskSBMFreqErr,STFTMaskSBMID,STFTMaskSBMMatchErr,STFTMaskSBMTimeErr,STFTMaskSBMFreqErr,SLTMaskPFID,SLTMaskPFMatchErr,SLTMaskPFTimeErr,SLTMaskPFFreqErr,CWTMaskPFID,CWTMaskPFMatchErr,CWTMaskPFTimeErr,CWTMaskPFFreqErr,STFTMaskPFID,STFTMaskPFMatchErr,STFTMaskPFTimeErr,STFTMaskPFFreqErr,SLTBoxSBMID,SLTBoxSBMMatchErr,SLTBoxSBMTimeErr,SLTBoxSBMFreqErr,CWTBoxSBMID,CWTBoxSBMMatchErr,CWTBoxSBMTimeErr,CWTBoxSBMFreqErr,STFTBoxSBMID,STFTBoxSBMMatchErr,STFTBoxSBMTimeErr,STFTBoxSBMFreqErr,SLTBoxPFID,SLTBoxPFMatchErr,SLTBoxPFTimeErr,SLTBoxPFFreqErr,CWTBoxPFID,CWTBoxPFMatchErr,CWTBoxPFTimeErr,CWTBoxPFFreqErr,STFTBoxPFID,STFTBoxPFMatchErr,STFTBoxPFTimeErr,STFTBoxPFFreqErr,SLTBoxOEID,SLTBoxOEMatchErr,SLTBoxOETimeErr,SLTBoxOEFreqErr,CWTBoxOEID,CWTBoxOEMatchErr,CWTBoxOETimeErr,CWTBoxOEFreqErr,STFTBoxOEID,STFTBoxOEMatchErr,STFTBoxOETimeErr,STFTBoxOEFreqErr
1,1.065566,74,10,0.1,25,0.105637245,0.03340543,54,0.79243076,0.049804688,2.4822695,31,0.7452354,0.020507812,11.914894,20,0.7244618,0.16000001,0.9929078,16,0.8847323,0.11035156,2.4822695,12,0.92983377,0.044921875,0.9929078,13,0.9197627,0.016,1.4893618,54,0.7577296,0.049804688,2.4822695,25,0.6242287,0.045898438,0,20,0.70240176,0.16000001,0.9929078,16,0.6711111,0.11035156,2.4822695,12,0.9130435,0.044921875,0.9929078,13,0.7051473,0.016,1.4893618,5,0.6968056,0.051757812,2.9787235,15,0.7429265,0.068359375,21.347519,4,0.67750466,0.15400001,0
2,0.5266904,38,10,0.1,58,0.107682265,0.034052122,2,0.6709037,0.03515625,2.9787235,1,0.43473107,0.03515625,2.4822695,2,0.41582257,0.034,1.9858156,1,0.8925721,0.03515625,2.9787235,1,0.89935637,0.03515625,2.4822695,1,0.6861329,0.034,1.9858156,2,0.6258105,0.03515625,2.9787235,1,0.3536253,0.03515625,2.4822695,2,0.32914436,0.034,1.9858156,1,0.8886175,0.03515625,2.9787235,1,0.8979747,0.03515625,2.4822695,1,0.6499833,0.034,1.9858156,7,0.7479238,0.03515625,2.9787235,9,0.72501445,0.03515625,3.9716313,8,0.6690798,0.034,3.4751773
3,0.9759613,82,10,0.1,38,0.110570125,0.034965344,52,0.6008127,0.015625,0.9929078,29,0.5030192,0.018554688,2.9787235,28,0.45881546,0.002,0.4964539,28,0.60508406,0.015625,0.9929078,18,0.5899786,1.1757812,51.631207,13,0.7171439,1.2040001,51.631207,52,0.6120095,0.015625,0.9929078,29,0.36194998,0.018554688,2.9787235,28,0.4861058,0.002,0.4964539,28,0.5513209,0.015625,0.9929078,18,0.5071685,1.1757812,51.631207,13,0.59555554,1.2040001,51.631207,2,0.70295835,0.0146484375,0.4964539,2,0.49853373,0.01953125,6.9503546,2,0.50939995,0.002,0.9929078
4,0.42443085,89,10,0.1,10,0.11851602,0.037478056,53,0.509434,0.036132812,5.957447,30,0.71900505,0.036132812,0.4964539,0,1,0.63900006,58.581562,24,0.9845781,0.036132812,5.957447,11,0.9093546,0.036132812,0.4964539,0,1,0.63900006,58.581562,53,0.5385469,0.036132812,5.957447,30,0.62805283,0.036132812,0.4964539,0,1,0.63900006,58.581562,24,0.98445886,0.036132812,5.957447,11,0.8954689,0.036132812,0.4964539,0,1,0.63900006,58.581562,8,0.62176627,0.03515625,4.964539,7,0.7827586,0.037109375,7.446809,8,0.7729525,0.029000001,7.446809
5,0.67948323,37,10,0.1,63,0.108209796,0.03421894,5,0.73743796,0.083984375,3.4751773,7,0.55677176,0.06347656,1.4893618,10,0.6026002,0.068,1.9858156,4,0.8131838,0.083984375,3.4751773,3,0.8310623,0.06347656,1.4893618,4,0.7978723,0.068,1.9858156,5,0.7026622,0.083984375,3.4751773,7,0.63624567,0.06347656,1.4893618,10,0.6482067,0.068,1.9858156,4,0.8256976,0.083984375,3.4751773,3,0.81697613,0.06347656,1.4893618,4,0.85081756,0.068,1.9858156,7,0.6467991,0.083984375,3.4751773,6,0.7215909,0.060546875,0.4964539,6,0.7176471,0.065000005,1.4893618
6,0.39703295,69,10,0.1,45,0.10957363,0.034650225,38,0.5963489,0.01171875,3.4751773,16,0.68352556,0.016601562,5.460993,20,0.45243198,0.028,3.4751773,13,0.75315404,0.01171875,3.4751773,11,0.61933076,0.0048828125,6.9503546,2,0.8533976,0.21000001,28.794327,38,0.5868715,0.01171875,3.4751773,16,0.6879518,0.016601562,5.460993,20,0.43313956,0.028,3.4751773,13,0.68292683,0.01171875,3.4751773,11,0.48019803,0.0048828125,6.9503546,2,0.87578976,0.21000001,28.794327,3,0.6191537,0.01171875,3.4751773,12,0.65411764,0.0048828125,25.319149,2,0.6038647,0.028,3.4751773
7,0.08229714,36,10,0.1,78,0.106207065,0.033585623,6,0.7318722,0.0087890625,1.9858156,2,0.40650988,0.024414062,1.9858156,7,0.3896153,0.025,1.4893618,1,0.8057763,0.17675781,1.4893618,2,0.82188296,0.024414062,1.9858156,2,0.56048304,0.025,1.4893618,6,0.72921383,0.0087890625,1.9858156,2,0.5415677,0.024414062,1.9858156,7,0.34756857,0.025,1.4893618,1,0.74455804,0.17675781,1.4893618,2,0.80984724,0.024414062,1.9858156,2,0.47732782,0.025,1.4893618,4,0.7526701,0.17675781,1.4893618,9,0.6392962,0.01953125,0.4964539,7,0.6105919,0.023000002,0.9929078
8,0.8340101,39,10,0.1,26,0.11281394,0.0356749,14,0.727906,0.032226562,7.446809,2,0.5775416,0.026367188,5.460993,3,0.69837177,0.047000002,3.4751773,9,0.8995377,0.032226562,7.446809,1,0.8563449,0,28.297873,2,0.6526863,0.008,5.460993,1,0.6607085,0.038085938,5.460993,2,0.6518648,0.026367188,5.460993,3,0.5784271,0.047000002,3.4751773,9,0.8707937,0.032226562,7.446809,1,0.7627239,0,28.297873,2,0.4532321,0.008,5.460993,12,0.7755511,0.034179688,6.453901,2,0.694165,0,27.801418,12,0.6831185,0.048,5.957447
9,0.14332533,59,10,0.1,13,0.11129539,0.03519469,32,0.68395585,0.076171875,1.9858156,26,0.8232614,0.022460938,14.893618,15,0.737972,0.083000004,1.9858156,0,1,0.34277344,29.290781,10,0.979442,0.06738281,2.4822695,0,1,0.351,28.794327,32,0.62693095,0.076171875,1.9858156,26,0.7218735,0.022460938,14.893618,15,0.68010414,0.083000004,1.9858156,0,1,0.34277344,29.290781,10,0.9721284,0.06738281,2.4822695,0,1,0.351,28.794327,0,1,0.34277344,29.290781,0,1,0.34277344,29.290781,0,1,0.351,28.794327
10,0.9388372,46,10,0.1,24,0.107138135,0.03388005,6,0.5751835,0.03515625,0,7,0.50398284,0.022460938,3.9716313,6,0.65642226,0.023000002,3.4751773,1,0.870877,0.26757812,3.9716313,3,0.72432435,1.1386719,16.382978,2,0.81479913,0.263,6.453901,6,0.6497506,0.03515625,0,7,0.41948217,0.022460938,3.9716313,6,0.663143,0.023000002,3.4751773,1,0.8427825,0.26757812,3.9716313,3,0.66020864,1.1386719,16.382978,2,0.77955157,0.263,6.453901,3,0.83137673,0.26757812,3.9716313,7,0.7228309,0.0234375,3.4751773,11,0.6750762,0.032,1.9858156
11,0.5815796,39,10,0.1,56,0.102397785,0.032381024,2,0.760427,0.046875,3.9716313,1,0.55439615,0.018554688,3.4751773,6,0.68563104,0.011000001,4.4680853,1,0.8851767,0.046875,3.9716313,1,0.99277586,0.1328125,0.4964539,1,0.8966817,0.14,1.4893618,2,0.7235023,0.046875,3.9716313,1,0.3341105,0.018554688,3.4751773,6,0.46984124,0.011000001,4.4680853,1,0.75664836,0.046875,3.9716313,1,0.94797117,0.1328125,0.4964539,1,0.7400732,0.14,1.4893618,4,0.7703549,0.12207031,4.4680853,3,0.9619198,0.13378906,2.4822695,3,0.9160946,0.14,2.4822695
12,1.1020967,68,10,0.1,43,0.109060176,0.034487855,42,0.70486176,0.022460938,2.4822695,18,0.62226546,0.038085938,0.4964539,13,0.71818936,0.09,11.41844,22,0.9857623,0.083984375,3.4751773,0,1,1.3017578,37.730495,0,1,1.3340001,37.730495,42,0.6207199,0.022460938,2.4822695,18,0.587122,0.038085938,0.4964539,13,0.7310773,0.09,11.41844,22,0.9771739,0.083984375,3.4751773,0,1,1.3017578,37.730495,0,1,1.3340001,37.730495,18,0.93466866,0.13183594,4.4680853,0,1,1.3017578,37.730495,14,0.9735982,0.14500001,5.460993
13,0.5196751,79,10,0.1,34,0.10768234,0.034052145,35,0.586316,0.0107421875,5.460993,17,0.60907924,0.005859375,7.9432626,18,0.7141377,0.002,6.453901,16,0.73759973,0.009765625,14.397163,10,0.67333096,0.005859375,7.9432626,9,0.8006797,0.13000001,0.4964539,35,0.57980454,0.0107421875,5.460993,17,0.58230805,0.005859375,7.9432626,18,0.715057,0.002,6.453901,16,0.7207955,0.009765625,14.397163,10,0.6956463,0.005859375,7.9432626,9,0.6072187,0.13000001,0.4964539,2,0.62645733,0.12695312,0.4964539,3,0.69837976,0.005859375,8.439716,5,0.7264151,0,5.957447
14,0.3036173,81,10,0.1,37,0.1158075,0.03662155,65,0.9286939,0.033203125,13.404256,30,0.79651636,0.034179688,9.929078,16,0.9483337,0.075,19.858156,0,1,0.5029297,51.134754,0,1,0.5029297,51.631207,0,1,0.51500005,50.638298,48,0.86878777,0.0625,13.404256,30,0.7150968,0.034179688,9.929078,16,0.93218875,0.075,19.858156,0,1,0.5029297,51.134754,0,1,0.5029297,51.631207,0,1,0.51500005,50.638298,11,0.92418885,0.032226562,14.397163,0,1,0.5029297,51.631207,0,1,0.51500005,50.638298
15,1.4112796,54,10,0.1,38,0.110570125,0.034965344,30,0.89397794,0.087890625,1.4893618,6,0.9643149,0.095703125,13.900709,17,0.8373307,0.11000001,3.4751773,14,0.9630134,0.087890625,1.4893618,0,1,1.6103516,23.829788,5,0.9922223,0.104,14.893618,30,0.7978799,0.087890625,1.4893618,6,0.91951674,0.095703125,13.900709,17,0.7645792,0.11000001,3.4751773,14,0.9395901,0.087890625,1.4893618,0,1,1.6103516,23.829788,5,0.9742632,0.104,14.893618,11,0.91678554,0.08886719,1.9858156,13,0.9656458,0.08886719,6.9503546,12,0.9478442,0.11000001,3.4751773
16,0.45887232,55,10,0.1,51,0.117044985,0.037012875,18,0.6210167,0.0029296875,2.9787235,11,0.3652917,0.00390625,0,15,0.43137252,0.009000001,1.9858156,16,0.61533934,0.0048828125,4.964539,6,0.6842968,0.00390625,0,8,0.5993308,0.009000001,1.9858156,18,0.5120332,0.0029296875,2.9787235,11,0.4670592,0.00390625,0,15,0.6284501,0.009000001,1.9858156,16,0.4031846,0.0048828125,4.964539,6,0.6184232,0.00390625,0,8,0.52067226,0.009000001,1.9858156,7,0.26153845,0.0048828125,4.964539,5,0.660584,0.0029296875,0.9929078,8,0.6198319,0.010000001,2.9787235
17,0.5628256,45,10,0.1,32,0.11522439,0.03643715,19,0.8676248,0.0009765625,5.460993,13,0.75441176,0.0087890625,9.929078,10,0.7717327,0.044000003,0.9929078,8,0.8710884,0.1015625,4.964539,10,0.8758307,0.7626953,15.390071,6,0.8784746,0.12200001,4.4680853,11,0.8138939,0.29882812,0.9929078,13,0.6667964,0.0087890625,9.929078,10,0.55210793,0.044000003,0.9929078,8,0.83228695,0.1015625,4.964539,10,0.87956643,0.7626953,15.390071,6,0.82042646,0.12200001,4.4680853,1,0.7925099,0.1015625,4.964539,7,0.88913816,0.0087890625,10.921986,1,0.8162274,0.12200001,4.4680853
18,1.2073088,87,10,0.1,56,0.102397785,0.032381024,55,0.9381339,0.052734375,5.957447,25,0.65453434,0.021484375,12.411347,26,0.7976644,0.067,11.41844,20,0.99484044,0.11230469,8.439716,0,1,1.40625,56.595745,0,1,1.44,56.595745,39,0.8379052,0.0234375,12.907802,25,0.50101066,0.021484375,12.411347,26,0.6435956,0.067,11.41844,20,0.87907076,0.11230469,8.439716,0,1,1.40625,56.595745,12,0.9335578,1.44,56.595745,20,0.8694488,0.08496094,11.914894,0,1,1.40625,56.595745,1,0.9753818,0.120000005,7.446809
19,0.96312284,35,10,0.1,43,0.109060176,0.034487855,2,0.58765316,0.041992188,1.4893618,1,0.5720638,0.109375,2.9787235,3,0.5626214,0.102000006,2.9787235,0,1,1.1621094,4.964539,0,1,1.1621094,5.460993,2,0.751063,0.102000006,2.9787235,2,0.53545505,0.041992188,1.4893618,1,0.5054982,0.109375,2.9787235,3,0.5674603,0.102000006,2.9787235,0,1,1.1621094,4.964539,0,1,1.1621094,5.460993,2,0.38823527,0.102000006,2.9787235,21,0.83779246,0.2734375,2.4822695,0,1,1.1621094,5.460993,0,1,1.1910001,4.964539
20,0.18586932,89,10,0.1,54,0.114114136,0.036086056,78,0.52965283,0.01953125,1.9858156,40,0.505023,0.017578125,2.4822695,21,0.8079648,0.087000005,10.921986,32,0.86489385,0.038085938,8.936171,10,0.887782,0.030273438,14.397163,0,1,0.395,58.581562,78,0.45502836,0.01953125,1.9858156,40,0.55563855,0.017578125,2.4822695,21,0.8249514,0.087000005,10.921986,32,0.73708487,0.038085938,8.936171,10,0.6328963,0.030273438,14.397163,0,1,0.395,58.581562,15,0.51114416,0.038085938,8.936171,9,0.55419576,0.0107421875,9.432624,15,0.6306659,0.010000001,6.9503546
21,1.40778,57,10,0.1,84,0.1074592,0.033981584,17,0.9259304,0.099609375,7.9432626,22,0.9227594,0.03515625,17.375887,10,0.92561984,0.11100001,7.9432626,7,0.98836416,0.099609375,7.9432626,0,1,1.6074219,26.808512,6,0.9918089,0.11100001,7.9432626,43,0.85433304,0.056640625,9.929078,22,0.7755069,0.03515625,17.375887,10,0.85083044,0.11100001,7.9432626,7,0.9358665,0.099609375,7.9432626,16,0.97004855,0.06640625,17.375887,6,0.9442291,0.11100001,7.9432626,4,0.9594126,0.099609375,7.9432626,19,0.92348087,0.049804688,29.290781,2,0.96223927,0.11100001,7.9432626
22,0.49206296,69,10,0.1,1,0.10197994,0.03224889,47,0.7054359,0.015625,0.9929078,12,0.6809699,0.016601562,2.9787235,19,0.6433816,0.132,3.9716313,17,0.78838366,0.11230469,2.9787235,8,0.6343627,0.0146484375,5.460993,11,0.8325287,0.132,3.9716313,47,0.6558147,0.015625,0.9929078,12,0.64181286,0.016601562,2.9787235,19,0.6416451,0.132,3.9716313,17,0.6994933,0.11230469,2.9787235,8,0.44869834,0.0146484375,5.460993,11,0.73452204,0.132,3.9716313,6,0.7079439,0.015625,1.4893618,5,0.6388782,0.016601562,2.9787235,7,0.668784,0.13000001,4.4680853
23,0.80618566,83,10,0.1,45,0.10957363,0.034650225,57,0.47047126,0.0107421875,3.9716313,14,0.52066004,0.009765625,7.446809,22,0.9530849,0.08800001,12.907802,22,0.9912688,0.08105469,13.900709,18,0.8548288,0.009765625,7.446809,0,1,1.0300001,52.624115,57,0.36903125,0.0107421875,3.9716313,14,0.6220145,0.009765625,7.446809,22,0.8184135,0.08800001,12.907802,22,0.87004256,0.08105469,13.900709,18,0.8425358,0.009765625,7.446809,13,0.9348371,0.08800001,12.907802,11,0.8660591,0.08105469,13.900709,16,0.58868897,0.0126953125,2.9787235,6,0.942534,0.091000006,12.411347
24,1.1696912,84,10,0.1,70,0.10871637,0.034379136,44,0.58791137,0.013671875,5.460993,22,0.5199175,0.0068359375,0,27,0.6164422,0.022000002,6.453901,23,0.89328957,0.013671875,5.460993,16,0.94054395,0.0068359375,0,0,1,1.4030001,53.617023,44,0.46813184,0.013671875,5.460993,22,0.4555803,0.0068359375,0,27,0.54679906,0.022000002,6.453901,23,0.8956409,0.013671875,5.460993,16,0.93222755,0.0068359375,0,0,1,1.4030001,53.617023,9,0.712685,0.0146484375,6.9503546,10,0.5812918,0.0087890625,2.9787235,9,0.75,0.024,7.446809
25,0.8106624,61,10,0.1,70,0.10871637,0.034379136,21,0.661632,0.013671875,0.4964539,14,0.34983993,0.0068359375,3.4751773,16,0.36220235,0.004,2.9787235,6,0.599023,0.013671875,0.4964539,4,0.58923113,0.0068359375,3.4751773,7,0.59815335,0.004,2.9787235,21,0.6289753,0.013671875,0.4964539,14,0.245835,0.0068359375,3.4751773,16,0.44745576,0.004,2.9787235,6,0.7058823,0.013671875,0.4964539,4,0.605911,0.0068359375,3.4751773,7,0.76415503,0.004,2.9787235,1,0.6056604,0.013671875,0.4964539,1,0.55434185,0.0068359375,3.9716313,1,0.8108492,0.004,2.9787235
26,1.3766091,93,10,0.1,81,0.11798823,0.037311155,64,0.6122484,0.047851562,5.460993,26,0.6163337,0.056640625,5.460993,31,0.6199652,0.05,4.964539,0,1,1.5761719,63.04965,0,1,1.5761719,64.04256,0,1,1.6140001,62.553192,64,0.49840766,0.047851562,5.460993,26,0.64379334,0.056640625,5.460993,31,0.62183875,0.05,4.964539,0,1,1.5761719,63.04965,0,1,1.5761719,64.04256,0,1,1.6140001,62.553192,26,0.77282894,0.047851562,4.4680853,14,0.9896587,0.03125,30.780142,18,0.7978081,0.05,3.9716313
27,1.153726,39,10,0.1,23,0.10667822,0.033734616,17,0.9756157,0.052734375,7.9432626,5,0.7799008,0.048828125,11.41844,4,0.637378,0.019000001,5.957447,0,1,1.3535156,9.432624,7,0.99046135,0.048828125,11.41844,0,1,1.386,8.936171,17,0.94837195,0.052734375,7.9432626,5,0.6231439,0.048828125,11.41844,4,0.49606526,0.019000001,5.957447,0,1,1.3535156,9.432624,7,0.9579439,0.048828125,11.41844,0,1,1.386,8.936171,0,1,1.3535156,9.432624,0,1,1.3535156,8.936171,0,1,1.386,8.936171
28,0.3671461,56,10,0.1,57,0.108274914,0.034239534,24,0.5907781,0.0029296875,3.4751773,8,0.39490956,0.00390625,1.4893618,9,0.6477158,0.006,2.4822695,9,0.53699946,0.0029296875,5.957447,7,0.5644206,0.06542969,13.404256,7,0.4785369,0.007,4.4680853,24,0.5041096,0.0029296875,3.4751773,8,0.57986665,0.00390625,1.4893618,9,0.69307864,0.006,2.4822695,9,0.49726456,0.0029296875,5.957447,7,0.5481514,0.06542969,13.404256,7,0.4879135,0.007,4.4680853,1,0.2357133,0.0029296875,5.957447,1,0.5586799,0.00390625,1.4893618,2,0.39449245,0.008,4.964539
29,0.49623498,53,10,0.1,30,0.10633444,0.0336259,23,0.6124311,0.041015625,4.964539,11,0.5133796,0.021484375,1.4893618,2,0.75040686,0.002,1.9858156,12,0.76374173,0.041015625,4.964539,6,0.688489,0.0126953125,23.829788,1,0.82026637,0.075,12.907802,23,0.5920841,0.041015625,4.964539,11,0.49115217,0.021484375,1.4893618,2,0.8373571,0.002,1.9858156,12,0.7120831,0.041015625,4.964539,6,0.5772443,0.0126953125,23.829788,1,0.74103844,0.075,12.907802,10,0.71314,0.041015625,4.964539,12,0.71031094,0.021484375,1.4893618,11,0.6719212,0.001,2.4822695
30,0.031659413,38,10,0.1,32,0.11522439,0.03643715,10,0.84713507,0.038085938,3.9716313,7,0.7659791,0.049804688,13.404256,6,0.6772435,0.043,7.446809,0,1,0.23144531,7.9432626,0,1,0.23144531,8.439716,0,1,0.23700002,7.9432626,10,0.83716005,0.038085938,3.9716313,7,0.7395599,0.049804688,13.404256,6,0.5791642,0.043,7.446809,0,1,0.23144531,7.9432626,0,1,0.23144531,8.439716,0,1,0.23700002,7.9432626,12,0.9706191,0.19140625,2.4822695,0,1,0.23144531,8.439716,0,1,0.23700002,7.9432626
31,1.1633064,59,10,0.1,16,0.108673245,0.034365498,19,0.42120302,0.009765625,2.4822695,14,0.46494722,0.0068359375,2.4822695,13,0.45380038,0.022000002,1.4893618,8,0.59076047,0.009765625,2.4822695,5,0.7153125,0.08886719,19.361702,8,0.56810224,0.022000002,1.4893618,19,0.42851245,0.009765625,2.4822695,14,0.5071994,0.0068359375,2.4822695,13,0.54300594,0.022000002,1.4893618,8,0.5624598,0.009765625,2.4822695,5,0.6405523,0.08886719,19.361702,8,0.49202216,0.022000002,1.4893618,12,0.5199101,0.009765625,2.4822695,6,0.6577221,0.0068359375,2.4822695,4,0.7246825,0.023000002,0.9929078
32,0.41619787,44,10,0.1,58,0.107682265,0.034052122,10,0.5788182,0.053710938,0.9929078,7,0.5466089,0.049804688,3.9716313,11,0.61012924,0.034,1.9858156,6,0.97587407,0.61621094,14.397163,7,0.97339594,0.049804688,3.9716313,8,0.84503174,0.034,1.9858156,10,0.49206346,0.053710938,0.9929078,7,0.37312788,0.049804688,3.9716313,11,0.5892385,0.034,1.9858156,6,0.9762706,0.61621094,14.397163,7,0.9707602,0.049804688,3.9716313,8,0.8349745,0.034,1.9858156,0,1,0.61621094,14.397163,0,1,0.61621094,14.397163,0,1,0.63100004,13.900709
33,0.7505685,55,10,0.1,48,0.110873476,0.03506127,16,0.65777194,0.049804688,3.4751773,10,0.6841954,0.043945312,0,10,0.5321021,0.055000003,1.9858156,8,0.91544116,0.046875,0.4964539,6,0.8673114,0.043945312,0,10,0.85393023,0.055000003,1.9858156,16,0.55149096,0.049804688,3.4751773,10,0.66589993,0.043945312,0,10,0.45602858,0.055000003,1.9858156,8,0.8746384,0.046875,0.4964539,6,0.85144055,0.043945312,0,10,0.8406639,0.055000003,1.9858156,14,0.721174,0.049804688,3.4751773,15,0.76043844,0.044921875,0.4964539,14,0.79019076,0.056,2.4822695
34,1.3975854,94,10,0.1,48,0.110873476,0.03506127,34,0.93183345,0.06542969,15.390071,28,0.5471956,0.017578125,9.432624,11,0.9855354,0.22900002,9.432624,20,0.99623114,0.099609375,14.893618,10,0.99872255,0.021484375,20.851065,0,1,1.6350001,63.5461,34,0.8808463,0.06542969,15.390071,28,0.5377631,0.017578125,9.432624,11,0.9033457,0.22900002,9.432624,20,0.93161815,0.099609375,14.893618,10,0.98293966,0.021484375,20.851065,16,0.91151977,0.18300001,13.900709,4,0.85149497,0.099609375,14.893618,13,0.9133057,0.022460938,21.347519,10,0.9630797,0.072000004,14.397163
35,0.79635996,77,10,0.1,20,0.11375098,0.035971217,42,0.30891424,0,2.4822695,28,0.42301655,0.0087890625,1.4893618,18,0.6831775,0.19500001,2.4822695,0,1,0.99609375,47.16312,0,1,0.99609375,47.16312,0,1,1.0200001,46.666668,42,0.20885438,0,2.4822695,28,0.4379077,0.0087890625,1.4893618,18,0.7446476,0.19500001,2.4822695,0,1,0.99609375,47.16312,0,1,0.99609375,47.16312,0,1,1.0200001,46.666668,9,0.88611656,0.09765625,4.4680853,22,0.7264414,0.0078125,0.9929078,7,0.8770618,0.11000001,4.964539
36,0.19338742,84,10,0.1,79,0.114458874,0.036195073,38,0.4071976,0.0068359375,8.439716,27,0.5476821,0.0068359375,4.4680853,19,0.7160038,0.039,8.439716,18,0.7936052,0.0068359375,8.439716,3,0.8737479,0.07128906,43.19149,14,0.92854625,0.039,8.439716,38,0.37842464,0.0068359375,8.439716,27,0.5596624,0.0068359375,4.4680853,19,0.7361312,0.039,8.439716,18,0.6894244,0.0068359375,8.439716,3,0.84992105,0.07128906,43.19149,14,0.8859977,0.039,8.439716,11,0.64338386,0.0068359375,8.439716,9,0.6555331,0.0068359375,2.9787235,16,0.74890697,0.12900001,1.4893618
37,0.7707295,78,10,0.1,39,0.10453932,0.033058234,38,0.94582164,0.07128906,6.9503546,24,0.95650005,0.068359375,7.9432626,24,0.8621774,0.085,7.446809,0,1,0.9707031,48.15603,6,0.9979933,0.009765625,20.35461,0,1,0.994,47.659576,38,0.8411909,0.07128906,6.9503546,24,0.8742693,0.068359375,7.9432626,24,0.8099484,0.085,7.446809,23,0.9961692,0.07128906,6.9503546,6,0.9681425,0.009765625,20.35461,0,1,0.994,47.659576,0,1,0.9707031,48.15603,10,0.9717752,0.0107421875,19.858156,0,1,0.994,47.659576
38,1.140072,89,10,0.1,12,0.109562986,0.034646858,78,0.30794233,0.00390625,0.9929078,39,0.32218778,0.0048828125,0.4964539,26,0.35486817,0.009000001,1.4893618,36,0.79026216,0.00390625,0.9929078,23,0.72826624,0.0048828125,0.4964539,0,1,1.3720001,58.581562,78,0.27988935,0.00390625,0.9929078,39,0.30682975,0.0048828125,0.4964539,26,0.47959363,0.009000001,1.4893618,36,0.7639223,0.00390625,0.9929078,23,0.6862745,0.0048828125,0.4964539,0,1,1.3720001,58.581562,1,0.44556266,0.00390625,3.4751773,2,0.5529412,0.0029296875,4.964539,4,0.6782279,0.004,3.4751773
39,0.96015036,49,10,0.1,33,0.11267597,0.03563127,25,0.7961901,0.028320312,0.4964539,2,0.70914793,0.029296875,0.9929078,12,0.52498853,0.046000004,2.4822695,11,0.96968454,1.1591797,19.361702,1,0.8334167,0.029296875,0.9929078,2,0.89211,0.045,15.390071,25,0.75088567,0.028320312,0.4964539,2,0.6525239,0.029296875,0.9929078,12,0.5565218,0.046000004,2.4822695,11,0.9710145,1.1591797,19.361702,1,0.6425121,0.029296875,0.9929078,2,0.8026788,0.045,15.390071,27,0.82938385,0.028320312,0.4964539,3,0.6681715,0.041015625,18.368795,22,0.73554265,0.046000004,1.9858156
40,0.430507,94,10,0.1,79,0.114458874,0.036195073,60,0.70037603,0.09082031,0,32,0.8454023,0.0390625,0,22,0.67640316,0.062000003,0.9929078,18,0.9987387,0.055664062,18.865248,0,1,0.6298828,64.04256,0,1,0.64500004,63.5461,60,0.59166795,0.09082031,0,32,0.796748,0.0390625,0,22,0.6978022,0.062000003,0.9929078,18,0.9611582,0.055664062,18.865248,13,0.97274214,0.055664062,13.900709,0,1,0.64500004,63.5461,8,0.75933933,0.08984375,1.4893618,6,0.9374405,0.055664062,14.397163,4,0.6953084,0.043,2.4822695
41,0.6375722,72,10,0.1,60,0.114648685,0.0362551,41,0.5582713,0.052734375,4.964539,18,0.4978261,0.0009765625,2.9787235,29,0.4526487,0.018000001,1.4893618,25,0.750083,0.052734375,4.964539,14,0.7639021,0.049804688,9.929078,14,0.8162483,0.018000001,1.4893618,41,0.58744514,0.052734375,4.964539,18,0.4755193,0.0009765625,2.9787235,29,0.45271468,0.018000001,1.4893618,25,0.64409137,0.052734375,4.964539,14,0.49945867,0.049804688,9.929078,14,0.65397924,0.018000001,1.4893618,8,0.63754046,0.049804688,17.375887,15,0.633615,0.015625,24.326242,5,0.7361419,0.018000001,1.4893618
42,0.63704854,77,10,0.1,29,0.11346616,0.03588115,57,0.8348771,0.0009765625,9.432624,18,0.76322085,0.041992188,6.453901,17,0.72594273,0.047000002,6.9503546,19,0.803611,0.0546875,7.446809,8,0.79914224,0.037109375,2.9787235,12,0.8380804,0.047000002,6.9503546,57,0.7616946,0.0009765625,9.432624,18,0.7327771,0.041992188,6.453901,17,0.6468525,0.047000002,6.9503546,19,0.7115518,0.0546875,7.446809,8,0.51614594,0.037109375,2.9787235,12,0.78436965,0.047000002,6.9503546,5,0.7233393,0.03125,7.9432626,2,0.29385418,0.03515625,8.936171,5,0.7445359,0.05,6.453901
